ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-965858,2,23/10/2021 14:39,23/10/2021 16:52,33.948687,-118.29592,33.949722,-118.295925,0.072,Accident from W 96th St to W 95th St.,9599, S Budlong Ave,R,Los Angeles,Los Angeles,CA,90044-1901,US,US/Pacific,KHHR,23/10/2021 14:53,67,67,68,29.78,10,SW,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-965859,2,08/10/2021 14:35,08/10/2021 16:52,33.950949,-118.295928,33.95151,-118.295919,0.039,Accident from W 94th St to W 93rd St.,9401, S Budlong Ave,R,Los Angeles,Los Angeles,CA,90044-1910,US,US/Pacific,KHHR,08/10/2021 14:53,69,69,63,30,10,WSW,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-965936,2,24/06/2021 16:26,24/06/2021 18:16,34.117036,-118.236943,34.108371,-118.249726,0.945,Slow traffic on CA-2 S - Glendale Fwy S from Avenue 36/Verdugo Rd (CA-2) to I-5/Golden Hwy (CA-2) due to accident.,,CA-2 S,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,24/06/2021 16:52,71,71,59,29.75,10,WSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-965945,2,14/03/2021 11:50,14/03/2021 16:26,34.02759,-118.25215,34.032398,-118.262928,0.701,Slow traffic on I-10 W - Santa Monica Fwy W from Alameda St (I-10) to Maple Ave/Los Angeles St (I-10) due to accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,14/03/2021 11:52,61,61,50,30.05,10,SE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966016,2,15/09/2021 15:16,15/09/2021 17:17,34.036282,-118.154535,34.033762,-118.152289,0.216,Stationary traffic from exit [4] to Pomona Blvd due to accident.,,CA-60 E,R,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,15/09/2021 14:52,73,73,57,29.67,10,WSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966076,2,08/12/2021 14:01,08/12/2021 16:09,34.04789,-118.266694,34.047766,-118.266449,0.016,Accident from Golden Ave (James M Wood Blvd) to CA-110 (James M Wood Blvd).,,CA-110 S,R,Los Angeles,Los Angeles,CA,90017,US,US/Pacific,KCQT,08/12/2021 13:52,65,65,58,29.78,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966130,2,09/09/2021 17:31,09/09/2021 19:43,34.02401,-118.335083,34.023895,-118.334467,0.036,Accident from Crenshaw Blvd to S Bronson Ave.,3601, Crenshaw Blvd,R,Los Angeles,Los Angeles,CA,90016-4819,US,US/Pacific,KSMO,09/09/2021 17:51,72,72,73,29.64,10,W,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-966187,2,30/06/2021 18:35,30/06/2021 20:49,33.974726,-118.237659,33.974673,-118.233776,0.223,Slow traffic from Compton Ave (Florence Ave) to Pacific Blvd (Florence Ave) due to accident.,1937, E Florence Ave,L,Los Angeles,Los Angeles,CA,90001-2745,US,US/Pacific,KCQT,30/06/2021 18:52,73,73,66,29.68,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966407,2,02/08/2021 07:37,02/08/2021 10:17,34.095637,-118.243837,34.09593,-118.244124,0.026,Incident on I-5 NB near STADIUM WAY Expect delays.,,Golden State Fwy N,R,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,02/08/2021 07:52,71,71,66,29.85,4,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966638,2,16/11/2021 13:01,16/11/2021 13:26,34.00377,-118.413967,34.004717,-118.414325,0.069,Stationary traffic from Culver Blvd to I-405 S due to accident.,4212, Sawtelle Blvd,L,Los Angeles,Los Angeles,CA,90066-6016,US,US/Pacific,KSMO,16/11/2021 12:51,61,61,75,29.79,10,SW,9,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966819,2,21/09/2021 09:00,21/09/2021 09:28,34.040287,-118.221655,34.034457,-118.221745,0.403,Stationary traffic on Santa Ana Fwy S - US-101 S from exit [1B] to exit [1A] due to accident.,,Santa Ana Fwy S,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,21/09/2021 08:52,73,73,68,29.85,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966923,2,21/11/2021 10:30,21/11/2021 14:22,34.042949,-118.272635,34.062167,-118.24918,1.888,Slow traffic on CA-110 N - Harbor Fwy N from I-110/I-10/Santa Monica Fwy (CA-110) to US-101/Hollywood Fwy (CA-110) due to accident.,,CA-110 N,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,21/11/2021 10:52,79,79,17,29.89,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966924,2,27/03/2021 07:24,27/03/2021 19:00,34.045445,-118.270369,34.059736,-118.25203,1.441,Slow traffic on CA-110 N - Harbor Fwy N from I-110/I-10/Santa Monica Fwy (CA-110) to US-101/Hollywood Fwy (CA-110) due to accident.,,CA-110 N,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,27/03/2021 07:52,54,54,66,30.01,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966989,2,02/11/2021 15:57,02/11/2021 16:17,34.069031,-118.294867,34.06964,-118.291674,0.188,Slow traffic from S Catalina St to W 2nd St due to accident.,3629, W 3rd St,R,Los Angeles,Los Angeles,CA,90020-2007,US,US/Pacific,KCQT,02/11/2021 15:52,65,65,70,29.89,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-966997,2,05/11/2021 09:06,05/11/2021 17:25,34.06876,-118.236962,34.031479,-118.274594,3.358,Slow traffic on Arroyo Seco Pkwy - CA-110 S - I-110 S - Pasadena Fwy S - Harbor Fwy S from Stadium Way/Exit 24C (CA-110) to I-110/I-10/Santa Monica Fwy (CA-110) due to accident.,,Arroyo Seco Pkwy,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,05/11/2021 09:03,60,60,86,29.79,2,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967071,2,03/12/2021 14:42,03/12/2021 19:41,34.02842,-118.207332,34.025656,-118.237,1.71,Slow traffic on I-10 W - Pomona Fwy W - Santa Monica Fwy W - CA-60 W from exit [1A] to Alameda Street exit [15B] due to accident.,,CA-60 W,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,03/12/2021 14:52,62,62,65,29.84,5,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967132,2,28/08/2021 13:00,28/08/2021 15:01,33.974773,-118.254795,33.97552,-118.256409,0.106,Slow traffic from Hooper Ave to E 71st St due to accident.,1150, E Florence Ave,R,Los Angeles,Los Angeles,CA,90001-2431,US,US/Pacific,KCQT,28/08/2021 12:52,81,81,50,29.57,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967209,2,01/09/2021 15:19,01/09/2021 16:40,34.067255,-118.240173,34.067519,-118.24099,0.05,Incident on CORONEL ST near HOUSE 721 Drive with caution.,701, Coronel St,R,Los Angeles,Los Angeles,CA,90012-1109,US,US/Pacific,KCQT,01/09/2021 14:52,76,76,58,29.65,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967297,2,05/12/2021 16:20,05/12/2021 18:22,34.00457,-118.291545,34.003675,-118.290975,0.07,Stationary traffic from W 43rd Pl to Menlo Ave due to accident.,4350, S Vermont Ave,L,Los Angeles,Los Angeles,CA,90037-2445,US,US/Pacific,KCQT,05/12/2021 15:52,62,62,67,29.82,6,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967301,2,27/04/2021 17:26,27/04/2021 18:43,34.017427,-118.17396,34.017046,-118.17431,0.033,Incident on S EASTERN AVE near TELEGRAPH RD Drive with caution.,4495, Telegraph Rd,L,Los Angeles,Los Angeles,CA,90022-2931,US,US/Pacific,KCQT,27/04/2021 17:52,63,63,50,29.73,10,WSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-967390,2,05/07/2021 19:38,05/07/2021 23:45,34.028683,-118.174002,34.027584,-118.173992,0.076,Incident on S EASTERN AVE near HOUSE 520 Drive with caution.,4000, E 5th St,R,Los Angeles,Los Angeles,CA,90022-1504,US,US/Pacific,KCQT,05/07/2021 19:52,68,68,73,29.73,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967406,2,14/10/2021 09:12,14/10/2021 11:18,34.09162,-118.30919,34.090767,-118.308503,0.071,Slow traffic on CA-2 at US-101 S due to accident.,1124, N Western Ave,R,Los Angeles,Los Angeles,CA,90029-1017,US,US/Pacific,KCQT,14/10/2021 08:52,61,61,41,29.81,10,CALM,0,0,Fair,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967716,2,27/10/2021 16:10,27/10/2021 18:21,34.048107,-118.443131,34.047527,-118.444994,0.114,Stationary traffic on CA-2 from Westwood Blvd (Santa Monica Blvd/CA-2) to I-405/San Diego Fwy (Santa Monica Blvd/CA-2) due to accident.,11069, Santa Monica Blvd,R,Los Angeles,Los Angeles,CA,90025-3524,US,US/Pacific,KSMO,27/10/2021 15:51,74,74,32,29.88,10,SW,8,0,Fair,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967788,2,08/12/2021 14:11,08/12/2021 17:08,34.152217,-118.282552,34.206264,-118.342818,5.081,Slow traffic on Golden State Fwy N - I-5 N from Zoo Dr (I-5) to Hollywood Way (I-5) due to accident.,,Golden State Fwy N,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,08/12/2021 13:52,65,65,58,29.78,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967805,2,17/09/2021 13:10,17/09/2021 19:56,34.048662,-118.448185,34.040797,-118.441572,0.662,Slow traffic on San Diego Fwy S - I-405 S from Wilshire Blvd (I-405) to Olympic Blvd/Pico Blvd (I-405) due to accident.,,I-405 S,R,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,17/09/2021 12:51,71,71,57,29.83,9,SSW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-967915,2,07/12/2021 07:48,07/12/2021 08:51,34.037003,-118.160389,34.037038,-118.161875,0.085,Stationary traffic from N Fetterly Ave to S Mednik Ave / N Mednik Ave due to accident.,101, N Fetterly Ave,L,Los Angeles,Los Angeles,CA,90022-1364,US,US/Pacific,KCQT,07/12/2021 07:52,57,57,81,29.76,5,E,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-968013,2,22/06/2021 07:00,22/06/2021 07:23,34.04097,-118.218399,34.051361,-118.213912,0.763,Slow traffic on Golden State Fwy N - I-5 N - I-10 E from I-5/I-10 (South) (I-10/I-5) to I-10 (North)/I-5 (I-10/I-5) due to accident.,,Golden State Fwy N,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,22/06/2021 07:03,64,64,78,29.72,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-968092,2,19/12/2021 14:17,19/12/2021 14:37,33.974736,-118.240603,33.974676,-118.234683,0.339,Slow traffic from Compton Ave (Florence Ave) to S Alameda St (Florence Ave) due to accident.,1802, E Florence Ave,R,Los Angeles,Los Angeles,CA,90001-2221,US,US/Pacific,KCQT,19/12/2021 13:52,64,64,33,29.88,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-968120,2,30/12/2021 09:46,30/12/2021 11:03,34.038238,-118.278317,34.037055,-118.292755,0.831,Incident on I-10 WB near S HOOVER ST Right lane blocked. Expect delays.,,I-10 W,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,30/12/2021 09:52,53,53,89,29.68,8,E,9,0.05,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-968211,2,23/11/2021 15:55,23/11/2021 18:01,34.01824,-118.423066,34.020188,-118.424609,0.161,Accident on Venice Blvd (I-405) from National Blvd (I-405) to I-405 N - San Diego Fwy N.,,I-405 N,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,23/11/2021 15:51,65,65,61,29.72,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-968244,2,10/04/2021 08:00,10/04/2021 15:21,34.145285,-118.278801,34.133792,-118.275485,0.816,Stationary traffic on Golden State Fwy S - I-5 S from Zoo Dr (I-5) to Los Feliz Blvd (I-5) due to accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,10/04/2021 07:52,60,60,75,29.71,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-968245,2,05/12/2021 15:33,05/12/2021 17:42,34.006459,-118.282721,34.003764,-118.282105,0.19,Slow traffic from W 42nd St to I-110 S due to accident.,4230, S Figueroa St,L,Los Angeles,Los Angeles,CA,90037-2640,US,US/Pacific,KCQT,05/12/2021 15:52,62,62,67,29.82,6,CALM,0,0,Haze,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-968277,2,04/05/2021 10:01,04/05/2021 12:10,33.93991,-118.291583,33.940017,-118.291911,0.02,Accident at S Vermont Ave.,10598, S Vermont Ave,L,Los Angeles,Los Angeles,CA,90044-3022,US,US/Pacific,KHHR,04/05/2021 09:53,66,66,65,29.89,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970743,2,20/11/2021 12:46,20/11/2021 19:05,33.98191,-118.288154,33.982386,-118.278299,0.566,Slow traffic from S Vermont Ave (W Gage Ave) to S Main St (Gage Ave) due to accident.,832, W Gage Ave,R,Los Angeles,Los Angeles,CA,90044-5414,US,US/Pacific,KHHR,20/11/2021 12:53,63,63,67,29.98,4,VAR,7,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970779,2,15/09/2021 07:41,15/09/2021 08:07,34.00375,-118.28349,34.004897,-118.28065,0.181,Slow traffic from S Hoover St to I-110 N due to accident.,517, W Vernon Ave,R,Los Angeles,Los Angeles,CA,90037-2613,US,US/Pacific,KCQT,15/09/2021 07:52,64,64,80,29.74,4,W,3,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970847,2,23/12/2021 11:47,23/12/2021 13:05,34.107989,-118.258541,34.105619,-118.254351,0.29,Incident on I-5 SB near FLETCHER DR Right shoulder closed.,,Golden State Fwy N,R,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,23/12/2021 11:45,53,53,93,29.8,2,VAR,3,0.05,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970848,2,13/11/2021 14:21,13/11/2021 15:39,34.106516,-118.25569,34.106117,-118.255065,0.045,Incident on I-5 SB near FLETCHER DR Drive with caution.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,13/11/2021 13:52,89,89,16,29.78,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970849,2,04/03/2021 15:25,04/03/2021 16:43,34.107853,-118.258275,34.106516,-118.25569,0.174,Incident on I-5 SB near FLETCHER DR Expect delays.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,04/03/2021 15:52,64,64,45,30.02,10,W,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970977,2,20/12/2021 15:54,20/12/2021 18:05,33.991116,-118.282675,33.989161,-118.282188,0.138,Slow traffic from W 56th St to I-110 S due to accident.,5606, S Figueroa St,L,Los Angeles,Los Angeles,CA,90037-4038,US,US/Pacific,KCQT,20/12/2021 15:52,62,62,48,29.87,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970979,2,01/12/2021 16:24,01/12/2021 18:35,33.952494,-118.295905,33.953194,-118.295907,0.048,Accident from W 93rd St to W 92nd St.,9266, S Budlong Ave,L,Los Angeles,Los Angeles,CA,90044-2020,US,US/Pacific,KHHR,01/12/2021 16:38,57,57,93,29.99,1,W,7,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970995,2,16/11/2021 15:51,16/11/2021 16:35,33.916419,-118.272788,33.916417,-118.265326,0.428,Stationary traffic from S Main St (El Segundo Blvd) to Central Ave (El Segundo Blvd) due to accident.,12800, S Carlton Ave,L,Los Angeles,Los Angeles,CA,90061-2233,US,US/Pacific,KHHR,16/11/2021 15:53,61,61,75,29.89,10,WSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-970999,2,12/11/2021 06:36,12/11/2021 08:29,33.99329,-118.280684,33.97203,-118.281005,1.469,Slow traffic on I-110 S - Harbor Fwy S from 51st St (I-110) to 76th St (I-110) due to accident.,,Harbor Fwy S,R,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,12/11/2021 06:52,60,60,60,29.87,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971000,2,10/09/2021 15:51,10/09/2021 16:30,33.969647,-118.281005,33.953358,-118.280728,1.126,Slow traffic on I-110 S - Harbor Fwy S from Florence Ave (I-110) to Century Blvd (I-110) due to accident.,,Harbor Fwy S,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,10/09/2021 15:53,77,77,58,29.83,10,W,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971001,2,24/04/2021 10:05,24/04/2021 16:30,34.018446,-118.280075,33.979428,-118.281002,2.696,Slow traffic on I-110 S - Harbor Fwy S from Exposition Blvd (I-110) to Gage Ave (I-110) due to accident.,,Harbor Fwy S,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,24/04/2021 10:09,62,62,62,29.85,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971071,2,07/09/2021 16:57,07/09/2021 17:18,34.026331,-118.18009,34.023939,-118.180074,0.165,Stationary traffic from E 3rd St (S Downey Rd) to Whittier Blvd (S Downey Rd) due to accident.,4198, Hubbard St,R,Los Angeles,Los Angeles,CA,90023-1938,US,US/Pacific,KCQT,07/09/2021 16:52,79,79,60,29.67,10,W,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971072,2,07/06/2021 14:31,07/06/2021 15:22,34.018853,-118.189212,34.016523,-118.189192,0.161,Stationary traffic from I-5/Santa Ana Fwy (S Ditman Ave) to Union Pacific Ave (S Ditman Ave) due to accident.,4000, E Olympic Blvd,R,Los Angeles,Los Angeles,CA,90023-3310,US,US/Pacific,KCQT,07/06/2021 14:52,70,70,55,29.72,8,VAR,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-971079,2,30/06/2021 19:06,30/06/2021 21:13,33.974726,-118.237251,33.974673,-118.233776,0.199,Slow traffic from Compton Ave (Florence Ave) to Pacific Blvd (Florence Ave) due to accident.,1951, E Florence Ave,L,Los Angeles,Los Angeles,CA,90001-2745,US,US/Pacific,KCQT,30/06/2021 18:52,73,73,66,29.68,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971131,2,16/10/2021 08:41,16/10/2021 15:39,33.933886,-118.279873,33.955758,-118.280587,1.512,Slow traffic on I-110 N - Harbor Fwy N from 111th Pl (I-110) to CA-42/Manchester Ave (I-110) due to accident.,,Harbor Fwy N,R,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,16/10/2021 08:53,72,72,16,29.95,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971222,2,25/08/2021 18:59,25/08/2021 19:52,33.989117,-118.293016,33.989179,-118.278289,0.844,Slow traffic from S Western Ave (Slauson Ave) to S Main St (Slauson Ave) due to accident.,1079, W Slauson Ave,R,Los Angeles,Los Angeles,CA,90044-3759,US,US/Pacific,KHHR,25/08/2021 18:53,70,70,65,29.82,10,W,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971345,2,11/11/2021 13:53,11/11/2021 22:31,34.036815,-118.291577,34.038055,-118.274757,0.967,Slow traffic on Santa Monica Fwy E - I-10 E from Normandie Ave (I-10) to I-110/CA-110/Harbor Fwy (I-10) due to accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,11/11/2021 13:52,85,85,22,29.81,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971346,2,11/11/2021 13:53,11/11/2021 22:27,34.03689,-118.297442,34.038003,-118.276391,1.208,Slow traffic on Santa Monica Fwy E - I-10 E from Normandie Ave (I-10) to I-110/CA-110/Harbor Fwy (I-10) due to accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,11/11/2021 13:52,85,85,22,29.81,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971654,2,22/07/2021 14:45,22/07/2021 18:11,34.021942,-118.1947,34.021527,-118.193756,0.061,Accident from Calzona St to Los Palos St.,1027, Calzona St,R,Los Angeles,Los Angeles,CA,90023-2320,US,US/Pacific,KCQT,22/07/2021 14:52,82,82,52,29.73,10,W,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-971655,2,08/06/2021 11:46,08/06/2021 13:28,34.021527,-118.193756,34.021105,-118.19282,0.061,Incident on E 7TH ST near LOS PALOS ST Drive with caution.,3729, E 7th St,L,Los Angeles,Los Angeles,CA,90023-2317,US,US/Pacific,KCQT,08/06/2021 11:52,71,71,47,29.83,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
